ticker,name,isin,cnpj,segment,type,price,nav,dy,dy_months,dy_avg_month_6m,pvp,liquidity,pl,vacancy,properties,shareholders,shares,admin_fee,growth_12m,growth_pl_12m,growth_shareholders_12m,change_30d,high_252d,low_252d,report_date,price_date,price_stale_days,dividend_source,score,classification,flags,score_valuation,score_income,score_liquidity,score_size,score_operational,score_growth
PATL11,PÁTRIA LOGÍSTICA FII,BRPATLCTF003,35754164000199,Multicategoria,Híbrido,64.15,0.8585243,5.636057,12,0.31965033333333337,74.72123969001227,793636.9013333333,4285354.11,,4.0,33546.0,4991535.0,0.013094,-34.359397586822084,-99.11099014390888,30.392194970264708,-3.8519184652278105,68.99,47.19,2026-07-01,2026-05-11,129,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.6,Risco,"preco_defasado,pvp_fora_da_faixa",0.0,7.1,35.2,0.0,55.0,0.0
FPNG11,FII PEDRA NEGRA RENDA IMOBILIÁRIA - RESP. LIMITADA,BRFPNGCTF005,17161979000182,Multicategoria,Híbrido,350.0,216.532670547573,2.2113,12,0.36855,1.6163842579270447,2827.7006666666666,659005706.58,,,137.0,3043447.0,7.7e-05,-3.0762659121006677,3.715889228430247,-9.868421052631582,-13.669774554782698,480.0,285.0,2026-07-01,2026-09-15,2,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.4,Oportunidade,,0.0,0.0,0.0,30.5,55.0,23.1
PLRI11,POLO FII RECEBIVEIS IMOBILIARIOS I,BRPLRICTF000,14080689000116,Multicategoria,Híbrido,5.0,13.4903578419455,4.2623,12,0.7103833333333333,0.37063509052766014,265.33166666666665,12873902.45,,,728.0,954304.0,0.001347,-12.478608911653353,-8.252412331315861,-16.704805491990847,-37.02770780856424,16.15,5.0,2026-07-01,2026-09-15,2,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.2,Risco,,26.8,0.0,0.0,0.0,55.0,0.0
RBED11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB RENDA EDUCACIONAL,BRRBEDCTF006,13873457000152,Outros,Outros,94.03,0.0,0.9252,2,0.4626,,240443.31222222224,0.0,,,10734.0,2355022.0,0.0,,,,-4.731509625126651,105.0,92.05,2025-02-01,2025-02-07,587,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,11.2,Oportunidade,"preco_defasado,vp_cota_nao_positivo,dy_parcial_2_meses",0.0,0.0,4.7,0.0,55.0,50.0
RNDP11,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,BRRNDPCTF007,15394563000189,Títulos e Val. Mob.,Papel,40.5,0.0,2.8197,6,0.46995000000000003,,11978.147666666668,0.0,,,0.0,0.0,0.0,,,,-11.956521739130432,49.98,37.02,2025-06-01,2025-03-28,538,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,11.0,Oportunidade,"preco_defasado,vp_cota_nao_positivo,dy_parcial_6_meses",0.0,0.0,0.0,0.0,70.0,50.0
RBOP11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB OPORTUNIDADES - FII,BRRBOPCTF009,13500306000159,Outros,Outros,217.13,731.270186693421,3.0345999999999997,12,0.146,0.2969217177877784,19580.02433333334,74343852.26,,1.0,2461.0,101664.0,0.000918,-4.775457870300853,6.912084938284924,-16.46300067888663,0.9062180500046368,244.99,191.01,2026-08-01,2026-09-16,1,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,11.0,Risco,,15.2,0.0,0.0,0.0,55.0,17.4
CTXT11,FUNDO DE INV. IMOBILIARIO CENTRO TEXTIL INTERNACIONAL,BRCTXTCTF014,00762723000128,Escritórios,Papel,5.01,15.5319059614919,0.0,12,0.0,0.3225618293351275,264.688,96509765.35,,,2209.0,6213646.0,0.000542,-2.794716936997521,-3.1170276929795904,-2.472406181015452,3.941908713692932,6.75,4.44,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,11.0,Risco,,19.3,0.0,0.0,0.0,70.0,24.0
VSLH11,VERSALHES RECEBÍVEIS IMOBILIÁRIOS FII,BRVSLHCTF008,36244015000142,Multicategoria,Híbrido,1.63,11.48866015,3.24058,12,0.25701466666666667,0.14187903364867138,73159.79066666665,343098392.05,,,59372.0,29864091.0,0.002175,0.16101626978412042,13.889842473767278,-13.567809934199037,0.0,2.66,1.57,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,11.0,Risco,pvp_fora_da_faixa,0.0,0.0,0.0,13.8,55.0,33.9
JPPC11,JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRJPPCCTF001,17216625000198,Multicategoria,Híbrido,141.1,61.1609947272727,0.6508970000000001,4,0.16272425000000001,2.307025917894059,25929.83266666666,3363854.71,,,492.0,55000.0,0.00396,,,,17.58333333333333,210.0,97.61,2025-09-01,2025-10-01,351,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,10.5,Oportunidade,"preco_defasado,dy_parcial_4_meses",0.0,0.0,0.0,0.0,55.0,50.0
ALMI11,TORRE ALMIRANTE FII,BRALMICTF003,07122725000100,Escritórios,Papel,622.99,2089.737054,1.0023,12,-0.00045000000000000004,0.29811884648718107,22195.869,232330696.5,,,1829.0,111177.0,0.000466,-3.661087738279195,-0.7815520733902792,-6.5406234031681105,7.412068965517249,700.0,549.99,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,10.3,Risco,,15.4,0.0,0.0,3.8,70.0,21.1
EDGA11,GALERIA FII,BREDGACTF001,15333306000137,Multicategoria,Híbrido,13.06,42.693408,0.5906,12,0.0,0.3059020259052639,40311.740000000005,162749617.62,,,3477.0,3812055.0,0.000257,-10.77349052598851,-8.602564427039617,-12.944416624937405,1.6342412451362032,15.97,11.99,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,9.7,Risco,,16.6,0.0,0.0,0.0,55.0,0.0
TORD11,TORDESILHAS EI FII,BRTORDCTF015,30230870000118,Multicategoria,Híbrido,1.01,36.71829414,0.34039200000000003,12,0.028252000000000003,0.02750672447224968,17300.064333333336,212583174.34,,,46674.0,5841933.7,0.001251,-1.371338775102482,4.268260229963583,-7.010937780168547,-8.18181818181819,3.16,1.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,8.6,Risco,pvp_fora_da_faixa,0.0,0.0,0.0,1.6,55.0,28.8
BRIM11,BRIO REAL ESTATE II,BRBRIMCTF008,23964843000103,Residencial,Tijolo,95.0,0.0,3.0681,10,0.07506666666666667,,10321.057666666668,0.0,,,714.0,0.0,,-47.80701754385965,-100.0,4.385964912280693,-59.91561181434599,559.95,92.99,2026-06-01,2026-05-28,112,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,8.2,Oportunidade,"preco_defasado,vp_cota_nao_positivo",0.0,0.0,0.0,0.0,55.0,0.0
RCFA11,GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,BRRCFACTF007,27771586000144,Multicategoria,Híbrido,0.9,18.0023424726995,0.0,12,0.0,0.04999349397806688,24.282999999999998,10512037.19,,,279.0,583926.07550609,7.25e-05,-2.1403591131078317,-4.280718226215663,0.0,3.4482758620689724,1.0,0.01,2026-08-01,2026-09-04,13,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,8.1,Risco,"preco_defasado,pvp_fora_da_faixa",0.0,0.0,0.0,0.0,55.0,26.2
REIT11,SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRREITCTF007,16841067000199,Outros,Outros,61.01,296.922288235518,1.3837,12,0.23061666666666666,0.20547463904631846,509.80304347826086,7806383.88,,,59.0,26291.0,0.00185998,-4.872778008914347,-4.906846340409343,-4.8387096774193505,-38.41728071060866,110.98,61.01,2026-07-01,2026-09-04,13,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,7.4,Risco,preco_defasado,0.9,0.0,0.0,0.0,55.0,17.1
PRSV11,PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRPRSVCTF008,11281322000172,Escritórios,Papel,25.04,94.5050848895899,0.0,12,0.0,0.2649592879499995,851.8113333333333,29958111.91,,,772.0,317000.0,0.002486,-6.836327714468881,-7.248413004695342,-6.424242424242421,-15.888478333893186,44.49,25.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,7.1,Risco,,10.2,0.0,0.0,0.0,70.0,10.5
HYPI11,HIRE PROPERTIES I FII RESP LIMITADA,BRHYPICTF004,28899178000135,Multicategoria,Híbrido,181.5,2.18056959,1.16958226,12,0.0,83.23513307364797,841.4107142857143,2848487.22,,,105.0,1306304.2006,0.008444,-50.95291714584822,-98.23610952105423,-3.669724770642202,0.0,190.58,145.0,2026-07-01,2025-06-30,444,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,5.5,Risco,"preco_defasado,pvp_fora_da_faixa",0.0,0.0,0.0,0.0,55.0,0.0
PRSN11,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRPRSNCTF005,14056001000162,Multicategoria,Híbrido,4.81,25.9316604704004,0.33140000000000003,12,0.055233333333333336,0.18548754351810046,519.6413333333334,8379160.01,,,485.0,323124.7,0.000389,-25.47711163388523,-1.3176708274797,-49.63655244029076,-46.555555555555564,9.48,0.98,2026-07-01,2026-08-28,20,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,5.5,Risco,"preco_defasado,pvp_fora_da_faixa",0.0,0.0,0.0,0.0,55.0,0.0
HGPO11,PÁTRIA PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHGPOCTF009,11260134000168,Escritórios,Papel,153.42,50.4232972458967,1.003338,12,0.167223,3.042641167471151,267664.39700000006,88394914.2,,,7984.0,1753057.0,0.0,-42.94670492607136,-64.06063131288289,-21.832778539259834,-0.052117263843654005,155.48,130.29,2026-06-01,2026-05-25,115,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,4.6,Oportunidade,preco_defasado,0.0,0.0,7.4,0.0,70.0,0.0
CNES11,CENESP FII,BRCNESCTF001,13551286000145,Escritórios,Papel,1.4,6.39071,0.5024,12,0.0,0.21906799088051246,40228.817,218145756.42,,,73704.0,34134825.0,0.000442,-16.842869823489053,-15.546328744672365,-18.13941090230574,2.1897810218977964,2.32,1.27,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,4.4,Risco,,3.0,0.0,0.0,2.2,70.0,0.0
BBFI11,BB PROGRESSIVO FII,BRBBFICTF006,07000400000146,Escritórios,Papel,629.0,33.912882,-18.693475,12,-2.5136625,18.5475242121858,171029.26499999998,4408674.69,,1.0,5522.0,130000.0,0.37315,-56.72206482518331,-95.28791207218373,-18.156217578182897,73.42156051833473,630.9,291.0,2026-01-01,2025-11-26,295,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,3.5,Risco,"preco_defasado,pvp_fora_da_faixa",0.0,0.0,0.0,0.0,70.0,0.0
